Name,Nodes,Features,Configs,PresentConfigs,Mode,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
/mnt/f/code/busybox-1.31.1/archival/libarchive/decompress_uncompress.cfg,126,3,8,4,deep,1.5506274054051712e-4,1.5365384017121275e-4,1.5898232102025278e-4,6.530682888160378e-6,3.524701801711747e-6,1.254764326548059e-5
/mnt/f/code/busybox-1.31.1/archival/libarchive/decompress_unlzma.cfg,177,3,8,4,brute-force,9.584826289885531e-5,9.502102844805425e-5,9.711072135093218e-5,3.4127891654593012e-6,2.6669512525097667e-6,4.366713835463014e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/decompress_unlzma.cfg,177,3,8,4,shallow,4.063506336986376e-5,4.032361117756711e-5,4.114700855308748e-5,1.2976224193113926e-6,9.619111049749191e-7,1.6989992161001228e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/decompress_unlzma.cfg,177,3,8,4,deep,2.189645180951052e-4,2.1752216171043088e-4,2.2123660735878136e-4,6.050915464349793e-6,3.6989807405000913e-6,9.234751742961703e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/filter_accept_all.cfg,106,2,4,2,brute-force,3.029305843428877e-5,2.9987522814264086e-5,3.0940597845909184e-5,1.4420703735955539e-6,7.981947752183473e-7,2.322391666674155e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/filter_accept_all.cfg,106,2,4,2,shallow,1.1789304887889412e-5,1.1716966868311613e-5,1.1885045693525099e-5,2.752776370536799e-7,2.1423020110852554e-7,3.8271760220433803e-7
/mnt/f/code/busybox-1.31.1/archival/libarchive/filter_accept_all.cfg,106,2,4,2,deep,1.2932247095289712e-4,1.2789148250038092e-4,1.3265917612182966e-4,6.7380732164997284e-6,2.7853639713693185e-6,1.2494141702313231e-5
/mnt/f/code/busybox-1.31.1/archival/libarchive/filter_accept_list.cfg,104,2,4,2,brute-force,2.879491469459207e-5,2.8543336355294306e-5,2.9464804328731597e-5,1.2501593009367054e-6,6.39247478871359e-7,2.45401678045547e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/filter_accept_list.cfg,104,2,4,2,shallow,1.1552515682910825e-5,1.1455429282800301e-5,1.1682684005434047e-5,3.68588034611955e-7,2.7536799604735633e-7,4.785266244394951e-7
/mnt/f/code/busybox-1.31.1/archival/libarchive/filter_accept_list.cfg,104,2,4,2,deep,1.2549545783894787e-4,1.247365809223236e-4,1.26616481172626e-4,2.9935655686613096e-6,2.3815699494609595e-6,4.299570044929763e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/filter_accept_list_reassign.cfg,104,2,4,2,brute-force,3.160747915128239e-5,3.0574932195044615e-5,3.2848719257432376e-5,3.7868490827292054e-6,2.9642266440574017e-6,5.49375399413707e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/filter_accept_list_reassign.cfg,104,2,4,2,shallow,1.2304551022937108e-5,1.2039468321053442e-5,1.2773482657278688e-5,1.1135850358605637e-6,7.09667622232272e-7,1.6784795047882672e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/filter_accept_list_reassign.cfg,104,2,4,2,deep,1.369549202812578e-4,1.3385643921145257e-4,1.4446722148619395e-4,1.6358669609852397e-5,8.871180423376933e-6,3.279958873003135e-5
/mnt/f/code/busybox-1.31.1/archival/libarchive/filter_accept_reject_list.cfg,116,2,4,2,brute-force,3.377892419776553e-5,3.32033106346112e-5,3.557360245297575e-5,3.0787029137382114e-6,1.195976656936356e-6,6.077677440592639e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/filter_accept_reject_list.cfg,116,2,4,2,shallow,1.4890908054087059e-5,1.4449560832845193e-5,1.5508187819784608e-5,1.7269120618014848e-6,1.2770295804353501e-6,2.303412760938684e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/filter_accept_reject_list.cfg,116,2,4,2,deep,1.7479192783771824e-4,1.6648568740490813e-4,1.8542939030399773e-4,3.086140968406467e-5,2.4884705874486816e-5,3.9583194938553916e-5
/mnt/f/code/busybox-1.31.1/archival/libarchive/find_list_entry.cfg,125,2,4,2,brute-force,3.762121802359206e-5,3.673668520973085e-5,3.909395840468792e-5,3.835277986115928e-6,2.760996963807771e-6,6.136570018703779e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/find_list_entry.cfg,125,2,4,2,shallow,1.546267085546065e-5,1.4930640958104244e-5,1.6019697362780234e-5,1.8119024681343191e-6,1.476494451185931e-6,2.1991910828007135e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/find_list_entry.cfg,125,2,4,2,deep,1.558742507417454e-4,1.537927433149993e-4,1.5910886303948909e-4,8.835794762153357e-6,6.005864294005145e-6,1.2871459895557062e-5
/mnt/f/code/busybox-1.31.1/archival/libarchive/get_header_ar.cfg,115,2,4,2,brute-force,3.254348265096787e-5,3.196899314577876e-5,3.371356724535786e-5,2.7456776058850323e-6,1.207147330648861e-6,4.501483688889325e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/get_header_ar.cfg,115,2,4,2,shallow,1.305441366351236e-5,1.293475850781373e-5,1.3403595821358655e-5,6.144679749316455e-7,2.9546696638546457e-7,1.1697704112696584e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/get_header_ar.cfg,115,2,4,2,deep,1.4245625543099445e-4,1.4104474949226935e-4,1.4519876070974612e-4,6.6893897964097815e-6,4.3096215396716926e-6,1.0767534175557083e-5
/mnt/f/code/busybox-1.31.1/archival/libarchive/get_header_cpio.cfg,154,2,4,2,brute-force,4.568707311565536e-5,4.536640627139585e-5,4.6250126374023204e-5,1.4435884465636389e-6,8.398605417936916e-7,2.443391182541711e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/get_header_cpio.cfg,154,2,4,2,shallow,2.0141168833793963e-5,1.9952684708825084e-5,2.048173808797336e-5,8.301455000725545e-7,4.709186612806867e-7,1.28343766049491e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/get_header_cpio.cfg,154,2,4,2,deep,2.826217900835772e-4,2.803898585574993e-4,2.86367312280114e-4,9.628363794953582e-6,6.4147886642968185e-6,1.5737132564069455e-5
/mnt/f/code/busybox-1.31.1/archival/libarchive/get_header_tar.cfg,181,8,256,96,brute-force,5.514087369176817e-3,5.450175193952248e-3,5.618664858282521e-3,2.693722417492554e-4,1.9147899800959022e-4,4.222780767426614e-4
/mnt/f/code/busybox-1.31.1/archival/libarchive/get_header_tar.cfg,181,8,256,96,shallow,1.1000924365993784e-3,1.0906009356234595e-3,1.116368375331276e-3,4.402470055264025e-5,2.4988588209457767e-5,8.172973405684854e-5
/mnt/f/code/busybox-1.31.1/archival/libarchive/get_header_tar.cfg,181,8,256,96,deep,3.963436079322267e-4,3.8428387894610635e-4,4.2219290303092684e-4,5.71756943910537e-5,3.326685213164857e-5,9.543186091045092e-5
/mnt/f/code/busybox-1.31.1/archival/libarchive/get_header_tar_bz2.cfg,110,3,8,4,brute-force,6.338093471317124e-5,6.301746202647606e-5,6.375443649717433e-5,1.222357916768867e-6,1.0243509225297936e-6,1.4935876679366956e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/get_header_tar_bz2.cfg,110,3,8,4,shallow,2.4480421355383486e-5,2.4232306971617004e-5,2.4860770104972575e-5,1.0862773545206213e-6,7.795518904773461e-7,1.699637352888172e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/get_header_tar_bz2.cfg,110,3,8,4,deep,1.339141518687621e-4,1.326522580766784e-4,1.3797418817324152e-4,6.70199576715732e-6,1.974324537519738e-6,1.4487677499462072e-5
/mnt/f/code/busybox-1.31.1/archival/libarchive/get_header_tar_gz.cfg,110,3,8,4,brute-force,6.342554303235137e-5,6.299600098439681e-5,6.400296442974057e-5,1.6096372092927507e-6,1.1458153971452655e-6,2.295243261817212e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/get_header_tar_gz.cfg,110,3,8,4,shallow,2.4572078201055414e-5,2.4440113350405024e-5,2.4686937142620023e-5,4.299507290857225e-7,3.608191197953801e-7,5.358854669487362e-7
/mnt/f/code/busybox-1.31.1/archival/libarchive/get_header_tar_gz.cfg,110,3,8,4,deep,1.3322350265221466e-4,1.3264349209885155e-4,1.3439538681220666e-4,2.6356938950341253e-6,1.4488285143836768e-6,4.867834299705799e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/get_header_tar_lzma.cfg,110,3,8,4,brute-force,6.506553736419288e-5,6.404163716128012e-5,6.64323783040252e-5,3.941778806333406e-6,2.9453130713301324e-6,4.854421755401652e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/get_header_tar_lzma.cfg,110,3,8,4,shallow,2.5270540306765946e-5,2.4836118002527716e-5,2.6115077093219588e-5,1.8115308096464795e-6,1.2524980863624542e-6,2.719831400431465e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/get_header_tar_lzma.cfg,110,3,8,4,deep,1.3857776753006254e-4,1.3666599435188326e-4,1.4213406371158064e-4,8.415934751313477e-6,4.0003559707423405e-6,1.55298777594961e-5
/mnt/f/code/busybox-1.31.1/archival/libarchive/header_list.cfg,105,2,4,2,brute-force,3.022961181768493e-5,2.95757507755703e-5,3.213194188215139e-5,3.30970725171372e-6,1.3347021731361032e-6,5.69670287842029e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/header_list.cfg,105,2,4,2,shallow,1.1655886613285545e-5,1.1511249825180895e-5,1.2071639965295176e-5,7.895839993065373e-7,1.9383716171891134e-7,1.4833062104842747e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/header_list.cfg,105,2,4,2,deep,1.288788661967271e-4,1.276982564372979e-4,1.308489980553816e-4,5.259648064565047e-6,3.5634042436151605e-6,8.08957417522873e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/header_skip.cfg,103,2,4,2,brute-force,2.8717695104554255e-5,2.8495320912342663e-5,2.912750115080934e-5,1.0029801659882894e-6,6.77726840377781e-7,1.5290883762759706e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/header_skip.cfg,103,2,4,2,shallow,1.1427825897200003e-5,1.131356676648707e-5,1.1738939379163352e-5,5.899760265906055e-7,2.458573640448202e-7,1.1546784859145712e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/header_skip.cfg,103,2,4,2,deep,1.2801724749559814e-4,1.267806501023849e-4,1.306320317386628e-4,5.8621816695723375e-6,3.23567465154685e-6,1.1249096265841463e-5
/mnt/f/code/busybox-1.31.1/archival/libarchive/header_verbose_list.cfg,128,3,8,8,brute-force,7.285745443725741e-5,7.24155123338319e-5,7.353369966772514e-5,1.911947672385968e-6,1.5080858739819159e-6,2.5617092387164584e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/header_verbose_list.cfg,128,3,8,8,shallow,5.67005627342013e-5,5.6259388926499504e-5,5.7327914659300755e-5,1.7190844651694359e-6,1.3208174184364807e-6,2.4611609695626675e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/header_verbose_list.cfg,128,3,8,8,deep,1.5798830339742062e-4,1.573081365093984e-4,1.5918133616348915e-4,3.051037183659241e-6,2.1046100542045843e-6,4.977012553399454e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/init_handle.cfg,113,5,32,4,brute-force,2.8312704950805823e-4,2.7203701052042534e-4,3.0311924649277505e-4,4.8280465362673064e-5,2.9184577492229787e-5,7.76825554707236e-5
/mnt/f/code/busybox-1.31.1/archival/libarchive/init_handle.cfg,113,5,32,4,shallow,2.6072976778804325e-5,2.558355370860058e-5,2.7060913096317e-5,2.1765188398336906e-6,1.2203720975428699e-6,3.97847752007671e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/init_handle.cfg,113,5,32,4,deep,1.3864186475867732e-4,1.3704020555929127e-4,1.4153834702877797e-4,7.138192182176534e-6,4.147259063145905e-6,1.101840858038879e-5
/mnt/f/code/busybox-1.31.1/archival/libarchive/lzo1x_1.cfg,241,2,4,2,brute-force,7.155380321469808e-5,7.086708421106402e-5,7.27642053064481e-5,2.821938187912086e-6,1.742025241186099e-6,4.353691160915118e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/lzo1x_1.cfg,241,2,4,2,shallow,3.296092297699113e-5,3.272965562883831e-5,3.3375908945103874e-5,1.0029490527517826e-6,7.107666528441418e-7,1.7981191145159655e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/lzo1x_1.cfg,241,2,4,2,deep,4.6168799567216235e-4,4.586077725642269e-4,4.714938406283095e-4,1.5251414107347068e-5,6.7741139933348265e-6,3.110956690124485e-5
/mnt/f/code/busybox-1.31.1/archival/libarchive/lzo1x_1o.cfg,241,2,4,2,brute-force,7.079890988466134e-5,7.015697561997536e-5,7.204965021474645e-5,2.8503969055783244e-6,1.6436612133149623e-6,4.788623101091553e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/lzo1x_1o.cfg,241,2,4,2,shallow,3.276112853025179e-5,3.252904582048006e-5,3.307749510906703e-5,8.91660885157943e-7,6.420630704448816e-7,1.287266786137151e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/lzo1x_1o.cfg,241,2,4,2,deep,4.6176880270338384e-4,4.584590251518358e-4,4.665776066132197e-4,1.3391806310102408e-5,1.0355443341179125e-5,1.7621128903588846e-5
/mnt/f/code/busybox-1.31.1/archival/libarchive/lzo1x_9x.cfg,518,2,4,2,brute-force,1.6696905353587367e-4,1.6602899459531244e-4,1.6910092047605328e-4,4.662489046828397e-6,2.989243038774601e-6,7.496017451633522e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/lzo1x_9x.cfg,518,2,4,2,shallow,7.86359689440415e-5,7.789991910102416e-5,8.134230708293045e-5,3.893373850792373e-6,1.626867651761897e-6,8.19574055791783e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/lzo1x_9x.cfg,518,2,4,2,deep,1.1068105297212317e-3,1.0967396764577076e-3,1.1316546514654926e-3,5.101267920417346e-5,2.8759989734088194e-5,9.439355271782603e-5
/mnt/f/code/busybox-1.31.1/archival/libarchive/lzo1x_d.cfg,265,2,4,2,brute-force,7.794540640148144e-5,7.765053788163028e-5,7.836940866783381e-5,1.2110525164875198e-6,8.517613136563443e-7,1.787986819809936e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/lzo1x_d.cfg,265,2,4,2,shallow,3.611404342335692e-5,3.578836731412393e-5,3.675066310331837e-5,1.3860763270565896e-6,8.71318858217182e-7,2.388785681496156e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/lzo1x_d.cfg,265,2,4,2,deep,5.179487524079058e-4,5.13065933874059e-4,5.266278642743134e-4,2.1548330133243047e-5,1.3072945663815067e-5,3.9003224581549076e-5
/mnt/f/code/busybox-1.31.1/archival/libarchive/open_transformer.cfg,323,10,1024,640,brute-force,0.1230272354517746,0.11792544751272847,0.12503595812704588,4.7071551553360775e-3,9.917888682615108e-4,7.879172500651345e-3
/mnt/f/code/busybox-1.31.1/archival/libarchive/open_transformer.cfg,323,10,1024,640,shallow,1.4735245679213534e-2,1.4656988809572528e-2,1.4854261628715022e-2,2.393615041674015e-4,1.7209691201774277e-4,3.344822495196344e-4
/mnt/f/code/busybox-1.31.1/archival/libarchive/open_transformer.cfg,323,10,1024,640,deep,6.827557606949042e-4,6.752137245774644e-4,7.023029785866033e-4,3.774670627060957e-5,1.968298131586302e-5,7.00714754778292e-5
/mnt/f/code/busybox-1.31.1/archival/libarchive/seek_by_jump.cfg,104,2,4,2,brute-force,2.8827524737034203e-5,2.8489642607134274e-5,2.944954244256673e-5,1.5409124009276745e-6,4.940071036576653e-7,2.9730661989741353e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/seek_by_jump.cfg,104,2,4,2,shallow,1.1437533419763539e-5,1.1360847581818219e-5,1.1517135309029001e-5,2.6586855441095697e-7,2.1709585546994953e-7,3.320550651565144e-7
/mnt/f/code/busybox-1.31.1/archival/libarchive/seek_by_jump.cfg,104,2,4,2,deep,1.2983468787407877e-4,1.2803608176158596e-4,1.359468168510922e-4,1.0337774151497667e-5,2.5435177287976664e-6,2.1456150230635423e-5
/mnt/f/code/busybox-1.31.1/archival/libarchive/seek_by_read.cfg,106,2,4,2,brute-force,2.9755552794838566e-5,2.9513621492397334e-5,3.041413218886403e-5,1.209756544126005e-6,5.837773115781052e-7,2.2896658273029207e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/seek_by_read.cfg,106,2,4,2,shallow,1.1738815304852843e-5,1.1647310069991486e-5,1.1893744220620248e-5,4.170372463208482e-7,2.5739279810353314e-7,6.917196356010498e-7
/mnt/f/code/busybox-1.31.1/archival/libarchive/seek_by_read.cfg,106,2,4,2,deep,1.2924382499348845e-4,1.278529981366242e-4,1.340832630489831e-4,8.045215209436907e-6,2.9182951700646224e-6,1.6159976310070483e-5
/mnt/f/code/busybox-1.31.1/archival/libarchive/unpack_ar_archive.cfg,107,2,4,2,brute-force,2.9976756864845695e-5,2.9680172981029342e-5,3.064506917947261e-5,1.5269074670037056e-6,7.798951246669553e-7,3.0138498983422693e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/unpack_ar_archive.cfg,107,2,4,2,shallow,1.2236473954610497e-5,1.2087873089478132e-5,1.2509580208715791e-5,6.575987509535565e-7,4.1713446736407867e-7,1.1060310987796295e-6
/mnt/f/code/busybox-1.31.1/archival/libarchive/unpack_ar_archive.cfg,107,2,4,2,deep,1.3134853319818628e-4,1.3045560733669973e-4,1.3278828159557442e-4,3.7610705775231294e-6,2.517773599613037e-6,5.340233354808931e-6
/mnt/f/code/busybox-1.31.1/console-tools/chvt.cfg,110,2,4,2,brute-force,3.063154160801077e-5,3.0301320072873716e-5,3.1163129949908506e-5,1.30021680631112e-6,8.216571212351678e-7,2.106346760991505e-6
/mnt/f/code/busybox-1.31.1/console-tools/chvt.cfg,110,2,4,2,shallow,1.225045743753582e-5,1.214288358798434e-5,1.2541554704587399e-5,5.581602577793213e-7,2.506640450998723e-7,1.0787155922066294e-6
/mnt/f/code/busybox-1.31.1/console-tools/chvt.cfg,110,2,4,2,deep,1.355660057388578e-4,1.3458569205715624e-4,1.3807988828461098e-4,4.7192498663016936e-6,2.7903269355589488e-6,8.693535221664185e-6
/mnt/f/code/busybox-1.31.1/console-tools/clear.cfg,105,2,4,2,brute-force,2.9172488769950523e-5,2.8833863683502568e-5,3.0656526138291205e-5,1.9809244158814887e-6,5.573921242536544e-7,4.372336583839404e-6
/mnt/f/code/busybox-1.31.1/console-tools/clear.cfg,105,2,4,2,shallow,1.2887573908730127e-5,1.225357214706618e-5,1.4154962586079913e-5,3.022129186102692e-6,1.7461511054439066e-6,5.5308904099334906e-6
/mnt/f/code/busybox-1.31.1/console-tools/clear.cfg,105,2,4,2,deep,1.268974141519033e-4,1.2515684695450915e-4,1.3015361031601464e-4,7.576055235151016e-6,4.705556331367909e-6,1.1209470108076748e-5
/mnt/f/code/busybox-1.31.1/console-tools/deallocvt.cfg,116,3,8,4,brute-force,6.584222774964211e-5,6.544195352201446e-5,6.632343275339507e-5,1.3698586349923877e-6,1.0884309748197646e-6,1.7658461251781937e-6
/mnt/f/code/busybox-1.31.1/console-tools/deallocvt.cfg,116,3,8,4,shallow,2.5992483406165223e-5,2.5654031299810876e-5,2.7190004155292015e-5,1.8573863225392607e-6,6.16429333175564e-7,3.7540805860019527e-6
/mnt/f/code/busybox-1.31.1/console-tools/deallocvt.cfg,116,3,8,4,deep,1.4118217427829574e-4,1.4013442358490563e-4,1.4336835863136964e-4,5.060734563578089e-6,2.619477749199816e-6,9.367665702188215e-6
