"/mnt/f/code/busybox-1.18.5/archival/dpkg.cfg,806,4,16,16,/brute-force",8.448967939729632e-2,8.397368095629472e-2,8.526091936692995e-2,1.075056745853034e-3,6.11221866263491e-4,1.6618454652354117e-3
"/mnt/f/code/busybox-1.18.5/archival/dpkg.cfg,806,4,16,16,/shallow",8.611120718461092e-2,8.516693279121278e-2,8.70504112682298e-2,1.6235017766873445e-3,1.1583649556563803e-3,2.2165713820448216e-3
"/mnt/f/code/busybox-1.18.5/archival/dpkg.cfg,806,4,16,16,/deep",0.9328482332736409,0.9143747998750769,0.9538623999978881,2.48569363034411e-2,2.278000465594232e-4,3.048524902621151e-2
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/dpkg_deb.cfg,152,4,16,16,/brute-force",2.0109092019145132e-4,1.92864125478235e-4,2.1797580073885272e-4,3.667834775762884e-5,2.2290537946413992e-5,6.402042115627606e-5
"/mnt/f/code/busybox-1.18.5/archival/dpkg_deb.cfg,152,4,16,16,/shallow",1.385189988641796e-4,1.368706466358488e-4,1.4031277825368485e-4,5.687630728669999e-6,4.8261871221271195e-6,6.859810604142494e-6
"/mnt/f/code/busybox-1.18.5/archival/dpkg_deb.cfg,152,4,16,16,/deep",1.818273554728988e-4,1.792404170287729e-4,1.8499977944218997e-4,1.0101307674367937e-5,7.912841280659975e-6,1.3234828765348079e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/gzip.cfg,775,2,4,4,/brute-force",1.999848936495808e-4,1.963522121443117e-4,2.0641849690325413e-4,1.5931811594605883e-5,9.710321182780327e-6,2.658287973091349e-5
"/mnt/f/code/busybox-1.18.5/archival/gzip.cfg,775,2,4,4,/shallow",1.8640280873424874e-4,1.8431527537779286e-4,1.8929827614924802e-4,8.412828962451913e-6,6.410086480947561e-6,1.2420622665805248e-5
"/mnt/f/code/busybox-1.18.5/archival/gzip.cfg,775,2,4,4,/deep",9.294641661837976e-4,9.157468533290909e-4,9.470709641461509e-4,5.37609467689189e-5,4.14032237742572e-5,7.301683397942642e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_align.cfg,93,0,0,1,/brute-force",9.660312328505903e-9,9.531687743334174e-9,9.924944540913271e-9,6.038430398774603e-10,3.6581062352192497e-10,9.138183966381786e-10
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_align.cfg,93,0,0,1,/shallow",5.040014376185796e-6,4.9375184138385985e-6,5.16882501179564e-6,3.8114030416346743e-7,2.94064264612312e-7,4.919861965195337e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_align.cfg,93,0,0,1,/deep",1.1153799538402458e-4,1.1019623847270302e-4,1.1320958971469382e-4,5.2584349870795985e-6,3.857172090780335e-6,6.700833251636449e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_extract_all.cfg,193,5,32,16,/brute-force",5.454198952742881e-4,5.357968505611484e-4,5.641961198211952e-4,4.352923840680769e-5,2.3673798835638092e-5,8.127465862447695e-5
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_extract_all.cfg,193,5,32,16,/shallow",2.132059976097037e-4,2.1159460248143988e-4,2.1612214219048442e-4,7.2285350533600546e-6,4.782832348293554e-6,1.199683547750898e-5
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_extract_all.cfg,193,5,32,16,/deep",4.0927252404847163e-4,4.0408213580060134e-4,4.1890416648862145e-4,2.31749517055435e-5,1.5908838465883134e-5,3.8204346761813574e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_extract_to_command.cfg,152,2,4,4,/brute-force",4.228329277550101e-5,4.1859329720096536e-5,4.266532086676485e-5,1.296638010578669e-6,1.0775973738376808e-6,1.6714200163833586e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_extract_to_command.cfg,152,2,4,4,/shallow",3.593369754002991e-5,3.463357157514986e-5,3.9512015850050355e-5,6.4532370691680835e-6,2.9026847305923437e-6,1.2661750687007539e-5
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_extract_to_command.cfg,152,2,4,4,/deep",1.9150739498261676e-4,1.8571595481410455e-4,2.0615516211863936e-4,2.7853062672820153e-5,1.2416009801141823e-5,5.487686711784916e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_extract_to_stdout.cfg,92,0,0,1,/brute-force",1.1147777536033847e-8,1.0503534470242728e-8,1.19147349143778e-8,2.307892457876454e-9,1.6552995088566018e-9,3.1453142101221743e-9
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_extract_to_stdout.cfg,92,0,0,1,/shallow",6.4122103410169825e-6,5.668468761937229e-6,8.406235907796126e-6,3.7236401587811054e-6,2.0672178264179993e-6,6.501691793188146e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_extract_to_stdout.cfg,92,0,0,1,/deep",1.0971128108173081e-4,1.0783030374124703e-4,1.1399511133632258e-4,9.09126140509383e-6,5.2555664246293975e-6,1.6805457040766035e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_skip.cfg,91,0,0,1,/brute-force",9.90834590964646e-9,9.792083895071876e-9,1.007571809773898e-8,4.884613673338059e-10,3.5507750672370303e-10,6.26079957595617e-10
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_skip.cfg,91,0,0,1,/shallow",4.750147090336421e-6,4.71337541119057e-6,4.8191165663602926e-6,1.591380507464383e-7,1.01201814233103e-7,2.7178568711090975e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/data_skip.cfg,91,0,0,1,/deep",1.0917080221835892e-4,1.0667067622587305e-4,1.1623047015710722e-4,1.2584561958604535e-5,5.587095651402242e-6,2.418237897642077e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_bunzip2.cfg,268,1,2,2,/brute-force",4.7834914867914576e-5,3.596636539359559e-5,9.039748356671566e-5,7.582893136890335e-5,1.064613018222918e-5,1.5884354698279061e-4
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_bunzip2.cfg,268,1,2,2,/shallow",2.8849942541510207e-5,2.8727448557132482e-5,2.8993575632733552e-5,4.2570711108113556e-7,3.2680778014807787e-7,5.621395026834511e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_bunzip2.cfg,268,1,2,2,/deep",3.1085554968665645e-4,3.0647656555643905e-4,3.1729251648897984e-4,1.688826814986505e-5,1.1781485237307938e-5,2.477905215124803e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_uncompress.cfg,120,1,2,2,/brute-force",1.4868603393153748e-5,1.4674960014429733e-5,1.5627155660461298e-5,1.095545274918101e-6,3.7947150383695113e-7,2.3352745032629574e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_uncompress.cfg,120,1,2,2,/shallow",1.2424991365403582e-5,1.2368230158501379e-5,1.2515615175924513e-5,2.492953567430956e-7,1.6052944705374035e-7,4.159336179139714e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_uncompress.cfg,120,1,2,2,/deep",1.360044820008522e-4,1.352498838037605e-4,1.368970919612169e-4,2.740990495871319e-6,2.201592179502661e-6,3.4776346637772315e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_unlzma.cfg,169,2,4,4,/brute-force",4.453299767030327e-5,4.413352918918668e-5,4.512717421873855e-5,1.5875869256799817e-6,1.0410225036796892e-6,2.4883455571281327e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_unlzma.cfg,169,2,4,4,/shallow",3.6312775476444385e-5,3.600466573012109e-5,3.686953478100199e-5,1.3967823662641757e-6,8.682205482218805e-7,2.3482951978325142e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_unlzma.cfg,169,2,4,4,/deep",2.008141188167336e-4,1.970655873758635e-4,2.0597711741515581e-4,1.4526587812813292e-5,9.859807630075528e-6,2.31675887863728e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_unxz.cfg,704,1,2,2,/brute-force",2.7844213959517543e-4,2.636623562557976e-4,3.219930705281262e-4,7.620163740112813e-5,3.39735025575735e-5,1.4334588752384694e-4
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_unxz.cfg,704,1,2,2,/shallow",2.618821623679046e-4,2.585120568361434e-4,2.6687467449455163e-4,1.2997591911281104e-5,9.670031363364502e-6,1.655302810306647e-5
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_unxz.cfg,704,1,2,2,/deep",1.4528665785119115e-2,1.4373039505640986e-2,1.4732814485035946e-2,4.5371964757881094e-4,3.6029961300118227e-4,5.500699344321182e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_unzip.cfg,630,0,0,2,/brute-force",1.1069121891746844e-8,1.0746024562083288e-8,1.1428514197721198e-8,1.1398480628482872e-9,9.714899557101098e-10,1.4071869142793609e-9
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_unzip.cfg,630,0,0,2,/shallow",8.76585034851079e-3,8.703756197440736e-3,8.853911003343503e-3,2.1026271116835287e-4,1.5658462873375216e-4,3.14781917442881e-4
"/mnt/f/code/busybox-1.18.5/archival/libarchive/decompress_unzip.cfg,630,0,0,2,/deep",3.1902658520169402,3.145299681200413,3.221098416640113,4.471310504167541e-2,1.7278983335321074e-2,6.189848733066791e-2
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_all.cfg,93,0,0,1,/brute-force",9.78752679811543e-9,9.700836579720845e-9,9.883270527251958e-9,2.9672687911424996e-10,2.4398933477947033e-10,4.140951783754099e-10
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_all.cfg,93,0,0,1,/shallow",4.916587359044093e-6,4.880152743375033e-6,4.9610157108760684e-6,1.2978433645313837e-7,1.1058863076580027e-7,1.5980520972974404e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_all.cfg,93,0,0,1,/deep",1.1014807279532156e-4,1.0914042555735048e-4,1.1188305558627458e-4,4.545477525506132e-6,2.841766485392402e-6,7.474510028039747e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_list.cfg,91,0,0,1,/brute-force",1.0084823503190448e-8,9.94271462620925e-9,1.0337164685114435e-8,6.029465917267526e-10,4.134206285921657e-10,8.704584291595945e-10
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_list.cfg,91,0,0,1,/shallow",4.82622356040314e-6,4.788445690827145e-6,4.884193471367506e-6,1.5179798692013337e-7,1.119969157015884e-7,2.2559992576762123e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_list.cfg,91,0,0,1,/deep",1.0673728832062289e-4,1.0562186700108156e-4,1.0813089147125277e-4,4.184668138454513e-6,3.240879763310862e-6,5.7666087001198575e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_list_reassign.cfg,91,0,0,1,/brute-force",9.918416940493335e-9,9.784004420264262e-9,1.0137673489143157e-8,5.645075107304388e-10,3.082882889720793e-10,8.480359175582902e-10
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_list_reassign.cfg,91,0,0,1,/shallow",4.756352404503268e-6,4.720686005265543e-6,4.798050804496284e-6,1.2326774128868056e-7,1.0332279904185119e-7,1.575468343329033e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_list_reassign.cfg,91,0,0,1,/deep",1.1373786106374003e-4,1.1272545564093423e-4,1.1542031557218694e-4,4.52343657096811e-6,3.3472186559688404e-6,6.7487848952839394e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_reject_list.cfg,102,0,0,1,/brute-force",1.0723247908464872e-8,1.0639048307664362e-8,1.0815669048076655e-8,3.009695015323904e-10,2.6238830593591667e-10,3.6364842528745777e-10
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_reject_list.cfg,102,0,0,1,/shallow",5.4981382462877404e-6,5.418397495373052e-6,5.6017609401230795e-6,3.1393256750404956e-7,2.2339804396824222e-7,4.96794545499733e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/filter_accept_reject_list.cfg,102,0,0,1,/deep",1.2070078008114823e-4,1.1874980068744137e-4,1.232451550070062e-4,7.5159363259609376e-6,5.339210049394357e-6,1.0267073359420643e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/find_list_entry.cfg,112,0,0,1,/brute-force",9.92001139518807e-9,9.823557763021555e-9,1.0027954195707774e-8,3.449739953318946e-10,2.7490964342397e-10,4.562554816589267e-10
"/mnt/f/code/busybox-1.18.5/archival/libarchive/find_list_entry.cfg,112,0,0,1,/shallow",5.927015520798666e-6,5.879666678285371e-6,5.991234534005251e-6,1.9323396473373046e-7,1.3924512386131434e-7,2.9609160299204863e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/find_list_entry.cfg,112,0,0,1,/deep",1.3406975475476184e-4,1.326353862900344e-4,1.3625339629358147e-4,5.78117796736428e-6,3.7246382649366852e-6,8.481976237281629e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_ar.cfg,102,1,2,2,/brute-force",1.3422476502948113e-5,1.3282723558727893e-5,1.3589350287002087e-5,5.133275147040791e-7,4.35214983854432e-7,6.267240763264772e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_ar.cfg,102,1,2,2,/shallow",1.1481802133713718e-5,1.1371909959837351e-5,1.1612054188336266e-5,4.0619893547454266e-7,3.202282861840074e-7,5.533764041053643e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_ar.cfg,102,1,2,2,/deep",1.263233615731149e-4,1.2457278491107338e-4,1.283094408222069e-4,6.275014441844058e-6,4.6775914256011076e-6,9.0294617503625e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_cpio.cfg,141,0,0,1,/brute-force",9.504062897617917e-9,9.448624884810436e-9,9.633542626722138e-9,2.528511159867113e-10,1.4062377868273784e-10,4.935605989053449e-10
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_cpio.cfg,141,0,0,1,/shallow",7.338268333346035e-6,7.277599726580806e-6,7.420867628385202e-6,2.1404158009274708e-7,1.5500745835505602e-7,3.053450597558228e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_cpio.cfg,141,0,0,1,/deep",1.6880786468517764e-4,1.6633390765292437e-4,1.7398808260292307e-4,1.1658911005587795e-5,7.779317453226434e-6,2.0136732909326732e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_tar_bz2.cfg,97,1,2,2,/brute-force",1.2651069682191095e-5,1.239358284817912e-5,1.3212395962404834e-5,1.1862027861944975e-6,3.3278938609055635e-7,2.0049504745951766e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_tar_bz2.cfg,97,1,2,2,/shallow",1.0223759037943186e-5,1.0121681534551558e-5,1.049724301696169e-5,5.044283887967458e-7,2.2695951744184262e-7,9.61458149592946e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_tar_bz2.cfg,97,1,2,2,/deep",1.1444493845150926e-4,1.1355009368791167e-4,1.1545800016674e-4,3.1472673052728867e-6,2.473946503314551e-6,4.278761842963984e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_tar_gz.cfg,103,1,2,2,/brute-force",1.3304650643390695e-5,1.316267746147175e-5,1.3889555083660728e-5,7.698002824938097e-7,2.534070412150535e-7,1.6499634250716258e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_tar_gz.cfg,103,1,2,2,/shallow",1.0847740526618983e-5,1.0785980353945174e-5,1.0912215955167682e-5,2.1001655778928825e-7,1.7698798983367776e-7,2.558038812526132e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_tar_gz.cfg,103,1,2,2,/deep",1.23104983888369e-4,1.2203032391643988e-4,1.2456953332731395e-4,4.451792084673829e-6,3.2458279098496776e-6,5.890779016983058e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_tar_lzma.cfg,97,1,2,2,/brute-force",1.202463223012189e-5,1.1975698146461116e-5,1.2093073534672528e-5,2.0413850945504811e-7,1.6018570288606214e-7,2.5566041146960693e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_tar_lzma.cfg,97,1,2,2,/shallow",1.0208608844395855e-5,1.0088720054067453e-5,1.0435794377526543e-5,5.267289961068516e-7,2.9714055001351617e-7,9.072987888463827e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/get_header_tar_lzma.cfg,97,1,2,2,/deep",1.1351175479365246e-4,1.1227507502255863e-4,1.158426123146428e-4,5.718067411223186e-6,3.7212558917850327e-6,9.764164855584845e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/header_list.cfg,92,0,0,1,/brute-force",1.0611458859140794e-8,1.0509958882459812e-8,1.0766046836637894e-8,3.9626009903672203e-10,2.78852705490081e-10,6.078890605119478e-10
"/mnt/f/code/busybox-1.18.5/archival/libarchive/header_list.cfg,92,0,0,1,/shallow",5.246989528750054e-6,5.169189699730945e-6,5.347233704070533e-6,2.956728506470255e-7,2.1310273374283372e-7,4.114117971214855e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/header_list.cfg,92,0,0,1,/deep",1.0995396488089882e-4,1.0879345112115209e-4,1.117625701379661e-4,4.807180816447169e-6,3.453063282568974e-6,7.5921646729243904e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/header_skip.cfg,90,0,0,1,/brute-force",1.0490665003594833e-8,1.0218501451581797e-8,1.0896453967665094e-8,1.0873105008074573e-9,8.665539385075344e-10,1.4000619479774092e-9
"/mnt/f/code/busybox-1.18.5/archival/libarchive/header_skip.cfg,90,0,0,1,/shallow",4.661609430355064e-6,4.618311394001978e-6,4.738516674087739e-6,1.8446099177884573e-7,1.219885134506454e-7,2.7990924572539323e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/header_skip.cfg,90,0,0,1,/deep",1.1312678048299154e-4,1.1233708656742585e-4,1.1421440909569867e-4,3.1446870440835396e-6,2.2384787175676387e-6,4.903607968734189e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/header_verbose_list.cfg,115,1,2,4,/brute-force",1.4713359975153187e-5,1.4569599702985824e-5,1.5170930580496091e-5,7.264023220429012e-7,3.0758320300655146e-7,1.5053578292225622e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/header_verbose_list.cfg,115,1,2,4,/shallow",2.7139973964508317e-5,2.629589522895867e-5,2.8010449438000374e-5,2.960151877586883e-6,2.6243579191970632e-6,3.814833067420647e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/header_verbose_list.cfg,115,1,2,4,/deep",1.3478069322129887e-4,1.3406741573882515e-4,1.3655424327926294e-4,3.5189748077165927e-6,2.1233404728041146e-6,6.531633755191676e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/init_handle.cfg,99,0,0,1,/brute-force",1.00764148946463e-8,9.912887628961007e-9,1.046222062450643e-8,8.02291057936845e-10,4.34089437487136e-10,1.4394401290510004e-9
"/mnt/f/code/busybox-1.18.5/archival/libarchive/init_handle.cfg,99,0,0,1,/shallow",5.53609258219624e-6,5.361070704963467e-6,5.801517519119324e-6,7.040994794614341e-7,5.031070555143193e-7,1.0052845005490146e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/init_handle.cfg,99,0,0,1,/deep",1.343616728399951e-4,1.324515737960356e-4,1.3749320819914904e-4,8.341107045491625e-6,6.076923551220702e-6,1.1921266706656798e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/lzo1x_1.cfg,228,0,0,1,/brute-force",1.0689228687516783e-8,1.0475350616132276e-8,1.0940575969192666e-8,7.969117895426668e-10,6.289935838867824e-10,1.0790388229205402e-9
"/mnt/f/code/busybox-1.18.5/archival/libarchive/lzo1x_1.cfg,228,0,0,1,/shallow",1.2449104907614897e-5,1.2326063118969836e-5,1.2623633844467314e-5,4.822729765924632e-7,3.8513241972306443e-7,6.06921163367585e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/lzo1x_1.cfg,228,0,0,1,/deep",2.584238278441803e-4,2.5725501133667256e-4,2.6040584606733643e-4,5.066080442693337e-6,3.755028494359226e-6,6.918662217250366e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/lzo1x_1o.cfg,228,0,0,1,/brute-force",9.998231582463514e-9,9.801851024339647e-9,1.0394413358965093e-8,8.951684132015925e-10,6.133938851539081e-10,1.337133511070258e-9
"/mnt/f/code/busybox-1.18.5/archival/libarchive/lzo1x_1o.cfg,228,0,0,1,/shallow",1.2762097970411593e-5,1.2623782516980564e-5,1.2923979615207776e-5,5.084393587588987e-7,4.107613607158538e-7,6.429190988782559e-7
"/mnt/f/code/busybox-1.18.5/archival/libarchive/lzo1x_1o.cfg,228,0,0,1,/deep",2.764670110399815e-4,2.729845538202277e-4,2.7978754025203455e-4,1.171389161108768e-5,9.585823251624263e-6,1.4672308964080465e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/lzo1x_9x.cfg,506,0,0,1,/brute-force",1.06282566375277e-8,1.036801026044367e-8,1.1004704347996543e-8,1.0278347062574818e-9,7.969898246585689e-10,1.4232175216796108e-9
"/mnt/f/code/busybox-1.18.5/archival/libarchive/lzo1x_9x.cfg,506,0,0,1,/shallow",3.124865681104756e-5,3.0704427487428e-5,3.258855478032981e-5,2.671115801156459e-6,1.671830560319086e-6,4.553628445629865e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/lzo1x_9x.cfg,506,0,0,1,/deep",5.938826889728554e-4,5.862302461538694e-4,6.025707549761936e-4,2.7473812643689255e-5,2.2441602130428936e-5,3.8099682565191524e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"/mnt/f/code/busybox-1.18.5/archival/libarchive/lzo1x_d.cfg,246,0,0,1,/brute-force",1.0177014422110565e-8,9.934729204562845e-9,1.0907422342240559e-8,1.294080049713986e-9,5.32696858184432e-10,2.4702245832470883e-9
"/mnt/f/code/busybox-1.18.5/archival/libarchive/lzo1x_d.cfg,246,0,0,1,/shallow",1.41109853184213e-5,1.386380458671379e-5,1.4689984727611225e-5,1.1344809862804164e-6,4.591252452232391e-7,1.8342406344611842e-6
"/mnt/f/code/busybox-1.18.5/archival/libarchive/lzo1x_d.cfg,246,0,0,1,/deep",3.218633490674357e-4,2.984793307940881e-4,3.7344964886479537e-4,1.1181595012115069e-4,5.4798247695912825e-5,2.2960968533850462e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
